generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name
gen-1765906133-m3PDYRnTiwkmkFsFv5Rv,2025-12-16 17:28:53.835,0.000331,,-0.000153,0,0,2212,256,292,openai/gpt-oss-120b,Crusoe,standard,false,true,,length,length,1151,266,,trabalho-deep-learning-mestrado
gen-1765906099-FPccOAYIR95sW6shPSH8,2025-12-16 17:28:19.373,0.000468,,-0.000016,0,0,2212,256,307,openai/gpt-oss-120b,Crusoe,standard,false,true,,length,length,27709,5538,,trabalho-deep-learning-mestrado
gen-1765906096-sPXqdb489sqlcUT8uGrF,2025-12-16 17:28:16.858,0.000471,,-0.000013,0,0,2212,256,302,openai/gpt-oss-120b,Crusoe,standard,false,true,,length,length,1047,383,,trabalho-deep-learning-mestrado
gen-1765906094-zOlZQQVulT7xxju3zqxl,2025-12-16 17:28:14.113,0.000476,,-0.000014,0,0,2448,206,237,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,2308,362,,trabalho-deep-learning-mestrado
gen-1765906092-baAo6nEZpOfK1jan4RcV,2025-12-16 17:28:12.725,0.000684,,-0.000014,0,0,3798,216,236,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,908,410,,trabalho-deep-learning-mestrado
gen-1765906091-MUixOeHGLbr6TRy62fhe,2025-12-16 17:28:11.088,0.000443,,-0.000012,0,0,2145,224,239,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,1118,445,,trabalho-deep-learning-mestrado
gen-1765906088-n7jqHsQHUIqNLkSuEesD,2025-12-16 17:28:08.548,0.000459,,-0.000015,0,0,2145,256,306,openai/gpt-oss-120b,Crusoe,standard,false,true,,length,length,1083,388,,trabalho-deep-learning-mestrado
gen-1765906087-HXwqbJdaesFZmYMqPS9A,2025-12-16 17:28:07.296,0.00032,,-0.000155,0,0,2244,232,270,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,869,283,,trabalho-deep-learning-mestrado
gen-1765906084-D12iyRPprSLnhCCrfPsU,2025-12-16 17:28:04.898,0.000334,,-0.000155,0,0,2244,256,301,openai/gpt-oss-120b,Crusoe,standard,false,true,,length,length,1058,266,,trabalho-deep-learning-mestrado
gen-1765906082-BqwaIkAs4GAhNFGzRusL,2025-12-16 17:28:02.487,0.000473,,-0.000016,0,0,2244,256,317,openai/gpt-oss-120b,Crusoe,standard,false,true,,length,length,917,418,,trabalho-deep-learning-mestrado
gen-1765906080-zDfM2V7jHeQbsOaYlEWY,2025-12-16 17:28:00.742,0.000483,,-0.000014,0,0,2299,256,283,openai/gpt-oss-120b,Crusoe,standard,false,true,,length,length,1161,394,,trabalho-deep-learning-mestrado
gen-1765906079-2RshRHyX9WZIBf8ETbsy,2025-12-16 17:27:59.410,0.00122,,-0.000012,0,0,7506,178,185,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,766,468,,trabalho-deep-learning-mestrado
gen-1765906077-shjz4Xb80yXjJtSn2OED,2025-12-16 17:27:57.928,0.000547,,-0.000014,0,0,2810,235,269,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,1008,403,,trabalho-deep-learning-mestrado
gen-1765906076-57ZPkztoRquYkgsHzQa2,2025-12-16 17:27:56.685,0.000432,,-0.000013,0,0,2172,201,228,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,792,381,,trabalho-deep-learning-mestrado
gen-1765906073-uz8k04HaMt7Fd9ORHq7I,2025-12-16 17:27:53.879,0.000465,,-0.000013,0,0,2172,256,310,openai/gpt-oss-120b,Crusoe,standard,false,true,,length,length,1371,364,,trabalho-deep-learning-mestrado
gen-1765906072-knHD1n5O6vuXaXV5894X,2025-12-16 17:27:52.340,0.000465,,-0.000015,0,0,2293,228,262,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,1070,393,,trabalho-deep-learning-mestrado
gen-1765906071-JkD8mZ7oZaLciXkQ3zyK,2025-12-16 17:27:51.238,0.000677,,-0.000014,0,0,4023,147,155,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,620,406,,trabalho-deep-learning-mestrado
gen-1765906069-i0bs2IEDw0bArWrFW4sU,2025-12-16 17:27:49.829,0.000377,,-0.000012,0,0,1651,237,267,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,886,443,,trabalho-deep-learning-mestrado
gen-1765906068-Bc7iLE3iNuQfntpWzJ7S,2025-12-16 17:27:48.815,0.000522,,-0.000014,0,0,3041,135,146,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,530,397,,trabalho-deep-learning-mestrado
gen-1765906067-XKXDX4ddlGxT8mNflOA0,2025-12-16 17:27:46.996,0.000393,,-0.000013,0,0,2187,131,150,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,889,861,,trabalho-deep-learning-mestrado
gen-1765906065-MIUsemQUOaFaznDOkEsd,2025-12-16 17:27:45.720,0.000484,,-0.000012,0,0,2665,162,182,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,778,420,,trabalho-deep-learning-mestrado
gen-1765906064-WJf4o28QvuYmohuZZlQY,2025-12-16 17:27:44.681,0.000517,,-0.000012,0,0,2923,152,169,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,581,377,,trabalho-deep-learning-mestrado
gen-1765906063-L1y82MCLwQKXqwIqvP0m,2025-12-16 17:27:43.399,0.00099,,-0.000014,0,0,5879,206,234,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,751,440,,trabalho-deep-learning-mestrado
gen-1765906062-Pi9dfHbnSoSclmefKprf,2025-12-16 17:27:42.255,0.000467,,-0.000014,0,0,2713,125,147,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,713,371,,trabalho-deep-learning-mestrado
gen-1765906061-QRlRbRZfJEc63CfrkkM1,2025-12-16 17:27:40.997,0.000616,,-0.000013,0,0,3486,179,192,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,668,399,,trabalho-deep-learning-mestrado
gen-1765906060-XinGOku5kdpqkalF2BZw,2025-12-16 17:27:40.265,0.000212,,-0.000012,0,0,1100,100,95,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,395,262,,trabalho-deep-learning-mestrado
gen-1765906059-RwH3LnscZXOMGneeTq5W,2025-12-16 17:27:39.430,0.000469,,-0.000013,0,0,2772,112,118,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,399,369,,trabalho-deep-learning-mestrado
gen-1765906058-eLfxT7WsZHrriSrYI8r9,2025-12-16 17:27:38.068,0.000702,,-0.000013,0,0,4011,191,207,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,870,422,,trabalho-deep-learning-mestrado
gen-1765906056-VZfaeeW0M1fCqQxYbGJ5,2025-12-16 17:27:36.792,0.000675,,-0.000014,0,0,4055,137,147,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,800,413,,trabalho-deep-learning-mestrado
gen-1765906055-MiV2eD8WJQfPZBGWSYGQ,2025-12-16 17:27:35.838,0.000401,,-0.000011,0,0,2241,128,133,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,482,408,,trabalho-deep-learning-mestrado
gen-1765906054-epfdTqcN2aBbCZYp8zA8,2025-12-16 17:27:34.679,0.000484,,-0.000013,0,0,2349,242,306,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,821,266,,trabalho-deep-learning-mestrado
gen-1765906053-ETqScbEbsw1HG64IhLza,2025-12-16 17:27:33.391,0.00043,,-0.000013,0,0,2075,221,269,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,861,366,,trabalho-deep-learning-mestrado
gen-1765906050-yzKcUe1BGa1qwNsoOWNF,2025-12-16 17:27:30.854,0.00045,,-0.000014,0,0,2075,256,312,openai/gpt-oss-120b,Crusoe,standard,false,true,,length,length,1009,454,,trabalho-deep-learning-mestrado
gen-1765906049-jnRLbSvIOVvgE9eNYNVH,2025-12-16 17:27:29.725,0.000371,,-0.000012,0,0,1874,172,194,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,695,367,,trabalho-deep-learning-mestrado
gen-1765906048-Bdx2SdjDcRUa6VFZFhci,2025-12-16 17:27:28.521,0.000825,,-0.000013,0,0,4939,164,172,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,696,430,,trabalho-deep-learning-mestrado
gen-1765906047-NXJzTqDRu7APFhrbHUjv,2025-12-16 17:27:27.491,0.00069,,-0.000013,0,0,3987,177,188,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,558,391,,trabalho-deep-learning-mestrado
gen-1765906046-qj62YDcFlj6WGtL56XeN,2025-12-16 17:27:26.047,0.000431,,-0.000011,0,0,2204,186,199,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,1002,380,,trabalho-deep-learning-mestrado
gen-1765906043-3l1BjxEnzSr4IhFmMsPb,2025-12-16 17:27:23.084,0.000473,,-0.000011,0,0,2204,256,303,openai/gpt-oss-120b,Crusoe,standard,false,true,,length,length,1490,402,,trabalho-deep-learning-mestrado
gen-1765906042-BnF2JRSuX7aGqY458oda,2025-12-16 17:27:22.222,0.000456,,-0.000011,0,0,2625,124,141,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,413,381,,trabalho-deep-learning-mestrado
gen-1765906041-uZo8glZgm33hg03KoBZm,2025-12-16 17:27:21.372,0.000412,,-0.000013,0,0,2456,96,105,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,418,378,,trabalho-deep-learning-mestrado
gen-1765906040-Wafavs31W9ctM1y51Ppt,2025-12-16 17:27:20.055,0.000491,,-0.000012,0,0,2524,208,241,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,861,388,,trabalho-deep-learning-mestrado
gen-1765906038-pZaHXzz5OxBvogci9L5F,2025-12-16 17:27:18.593,0.000353,,-0.000175,0,0,2538,248,279,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,1042,262,,trabalho-deep-learning-mestrado
gen-1765906035-HOK0bzkgn8opwXulIoAD,2025-12-16 17:27:15.926,0.000521,,-0.000012,0,0,2538,256,290,openai/gpt-oss-120b,Crusoe,standard,false,true,,length,length,1179,390,,trabalho-deep-learning-mestrado
gen-1765906033-Ys4NdEDEWUmzwuOTj6o5,2025-12-16 17:27:13.342,0.000521,,-0.000012,0,0,2538,256,296,openai/gpt-oss-120b,Crusoe,standard,false,true,,length,length,1134,381,,trabalho-deep-learning-mestrado
gen-1765906032-CGwX0gRF5iGgu2wqdyvN,2025-12-16 17:27:12.356,0.000281,,-0.000176,0,0,2553,126,140,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,664,256,,trabalho-deep-learning-mestrado
gen-1765906030-5xafg3YK83ws8B3ueUtZ,2025-12-16 17:27:10.090,0.000525,,-0.000011,0,0,2553,256,284,openai/gpt-oss-120b,Crusoe,standard,false,true,,length,length,828,367,,trabalho-deep-learning-mestrado
gen-1765906029-PYVXMsEQlKOs51dly17s,2025-12-16 17:27:09.014,0.00067,,-0.000012,0,0,3757,199,213,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,581,411,,trabalho-deep-learning-mestrado
gen-1765906027-kxZCzGB3xaaMBoFFIGVX,2025-12-16 17:27:07.610,0.00031,,-0.000176,0,0,2557,174,189,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,1068,261,,trabalho-deep-learning-mestrado
gen-1765906025-C7MJk1boR5z6ucdEdDtu,2025-12-16 17:27:05.244,0.000521,,-0.000015,0,0,2557,256,278,openai/gpt-oss-120b,Crusoe,standard,false,true,,length,length,931,370,,trabalho-deep-learning-mestrado
gen-1765906022-L8S9s1PKL72jdTmztMni,2025-12-16 17:27:02.797,0.000363,,-0.000179,0,0,2591,256,297,openai/gpt-oss-120b,Crusoe,standard,false,true,,length,length,1078,263,,trabalho-deep-learning-mestrado
gen-1765906020-0ALBWLmOYF1NTTf0nuuR,2025-12-16 17:27:00.084,0.000531,,-0.000011,0,0,2591,256,284,openai/gpt-oss-120b,Crusoe,standard,false,true,,length,length,1263,381,,trabalho-deep-learning-mestrado
gen-1765906017-v5WwpQVaDybQ8UQzTQC9,2025-12-16 17:26:57.397,0.000524,,-0.000017,0,0,2591,256,304,openai/gpt-oss-120b,Crusoe,standard,false,true,,length,length,1227,379,,trabalho-deep-learning-mestrado
gen-1765906016-BORlQnzrmVm2ykSFczu7,2025-12-16 17:26:56.007,0.000482,,-0.000013,0,0,2553,188,209,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,897,423,,trabalho-deep-learning-mestrado
gen-1765906014-KLRExqCdr4eC8tF075QN,2025-12-16 17:26:54.726,0.000516,,-0.000011,0,0,2900,154,178,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,612,396,,trabalho-deep-learning-mestrado
gen-1765906013-HxeA1ZjaeM05LFaLnrvX,2025-12-16 17:26:53.578,0.000481,,-0.000013,0,0,2557,186,217,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,699,370,,trabalho-deep-learning-mestrado
gen-1765906012-31mc4ul57RRDyQtkMXyB,2025-12-16 17:26:52.405,0.00048,,-0.000013,0,0,2587,177,194,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,704,388,,trabalho-deep-learning-mestrado
gen-1765906011-ZLufFganxRThJDHZ3KrA,2025-12-16 17:26:51.326,0.00049,,-0.000011,0,0,2870,119,135,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,557,453,,trabalho-deep-learning-mestrado
gen-1765906010-SmBtDMgBohabc9DD8Hn1,2025-12-16 17:26:50.179,0.000496,,-0.000013,0,0,2782,155,177,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,612,458,,trabalho-deep-learning-mestrado
gen-1765906007-5ibxsVKBhwoB1203HFKk,2025-12-16 17:26:47.600,0.000369,,-0.000184,0,0,2669,256,312,openai/gpt-oss-120b,Crusoe,standard,false,true,,length,length,1248,263,,trabalho-deep-learning-mestrado
gen-1765906004-nOn3hvQ3BeOOtuy0W5x7,2025-12-16 17:26:44.757,0.000539,,-0.000014,0,0,2669,256,285,openai/gpt-oss-120b,Crusoe,standard,false,true,,length,length,1070,596,,trabalho-deep-learning-mestrado
gen-1765906002-0EvYAnA8sn083SwKi4We,2025-12-16 17:26:42.168,0.000542,,-0.000011,0,0,2669,256,320,openai/gpt-oss-120b,Crusoe,standard,false,true,,length,length,1113,390,,trabalho-deep-learning-mestrado
gen-1765906000-i3rc3qrUmgMWXUOHLzUU,2025-12-16 17:26:40.689,0.000702,,-0.000003,0,0,4035,167,177,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,998,411,,trabalho-deep-learning-mestrado
gen-1765905999-fhA2khlNXS4gw5Fv1PAu,2025-12-16 17:26:39.063,0.000733,,-0.000012,0,0,4025,237,269,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,1134,424,,trabalho-deep-learning-mestrado
gen-1765905997-E0P29nUpweCFnO8R4okC,2025-12-16 17:26:37.833,0.000708,,-0.000013,0,0,4095,180,195,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,742,416,,trabalho-deep-learning-mestrado
gen-1765905996-ndmbhNLMisj0SlIPJEyD,2025-12-16 17:26:36.905,0.000545,,-0.000011,0,0,3174,135,136,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,473,388,,trabalho-deep-learning-mestrado
gen-1765905995-F8xF6WAQwa2C8VS9LKGw,2025-12-16 17:26:35.952,0.000681,,-0.000013,0,0,4086,137,140,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,489,396,,trabalho-deep-learning-mestrado
gen-1765905994-5DhgiIboD4sat4NRldi1,2025-12-16 17:26:34.415,0.000661,,-0.000012,0,0,3489,250,268,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,1079,389,,trabalho-deep-learning-mestrado
gen-1765905993-uRcLHQbg7o8FuagDkAcR,2025-12-16 17:26:33.119,0.000618,,-0.000003,0,0,3528,155,164,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,652,428,,trabalho-deep-learning-mestrado
gen-1765905991-I0T9ryyhlBKiB02zaKKq,2025-12-16 17:26:31.974,0.000696,,-0.000011,0,0,4112,151,172,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,574,481,,trabalho-deep-learning-mestrado
gen-1765905990-lYYoonI3SxxXdajvVjYs,2025-12-16 17:26:30.565,0.000356,,-0.000206,0,0,2961,197,213,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,1078,269,,trabalho-deep-learning-mestrado
gen-1765905988-b9D8lSv9e9f1j4Y32v3C,2025-12-16 17:26:28.005,0.000584,,-0.000013,0,0,2961,256,312,openai/gpt-oss-120b,Crusoe,standard,false,true,,length,length,1097,393,,trabalho-deep-learning-mestrado
gen-1765905982-8BAsVhBldmAJ6jwwR3yY,2025-12-16 17:26:22.442,0.000584,,-0.000013,0,0,2961,256,303,openai/gpt-oss-120b,Crusoe,standard,false,true,,length,length,4070,426,,trabalho-deep-learning-mestrado
gen-1765905981-CzvKXIL2LCcbbV8pmIp2,2025-12-16 17:26:21.182,0.000336,,-0.000013,0,0,1782,137,147,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,779,413,,trabalho-deep-learning-mestrado
gen-1765905979-qOrovQOB9ISFuwzGRhMc,2025-12-16 17:26:19.653,0.000497,,-0.000012,0,0,2662,184,197,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,1009,452,,trabalho-deep-learning-mestrado
gen-1765905976-G4mIzNfCCUcwP7bVJCjJ,2025-12-16 17:26:16.118,0.000675,,-0.000003,0,0,3961,142,165,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,2835,627,,trabalho-deep-learning-mestrado
gen-1765905975-q5biOJ6wlSVaVyZwRZVL,2025-12-16 17:26:15.222,0.000347,,-0.000014,0,0,1943,117,119,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,444,266,,trabalho-deep-learning-mestrado
gen-1765905974-szbobQjOXG2zpaM2RTjF,2025-12-16 17:26:14.345,0.000424,,-0.000012,0,0,2463,112,119,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,423,366,,trabalho-deep-learning-mestrado
gen-1765905972-NeJ0Id7kbxGQuilO9JDH,2025-12-16 17:26:12.874,0.000492,,-0.000011,0,0,2422,234,283,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,1017,360,,trabalho-deep-learning-mestrado
gen-1765905967-WbSZ6jFJFpN3SWJQSQ7s,2025-12-16 17:26:07.355,0.0005,,-0.000016,0,0,2422,256,295,openai/gpt-oss-120b,Crusoe,standard,false,true,,length,length,4096,368,,trabalho-deep-learning-mestrado
gen-1765905966-NO5OlbbLpnxxBHQrLMm3,2025-12-16 17:26:06.510,0.00033,,-0.000013,0,0,1836,115,115,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,400,378,,trabalho-deep-learning-mestrado
gen-1765905965-euj3BQK5wjOQ5B3jYA0a,2025-12-16 17:26:05.459,0.000421,,-0.000011,0,0,2183,175,188,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,611,373,,trabalho-deep-learning-mestrado
gen-1765905964-UPN5nhfGmUra79BBRm0p,2025-12-16 17:26:04.695,0.000727,,-0.000003,0,0,4391,121,123,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,294,395,,trabalho-deep-learning-mestrado
gen-1765905963-ocJHOvB9ZEG6LDYxqwMp,2025-12-16 17:26:03.695,0.000562,,-0.000011,0,0,3255,143,163,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,528,396,,trabalho-deep-learning-mestrado
gen-1765905962-FGT0mAZfFNh8e4amaVzl,2025-12-16 17:26:02.181,0.000643,,-0.000013,0,0,3574,201,241,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,985,438,,trabalho-deep-learning-mestrado
gen-1765905961-OwyFzSkdoa9IGHg9kw1d,2025-12-16 17:26:01.137,0.000764,,-0.000003,0,0,4596,131,146,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,522,435,,trabalho-deep-learning-mestrado
gen-1765905960-80dpPEKsp60951bz13JR,2025-12-16 17:26:00.137,0.000661,,-0.000003,0,0,4051,96,98,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,404,527,,trabalho-deep-learning-mestrado
gen-1765905959-YS72LlNNuPxH4UH8uhfX,2025-12-16 17:25:59.024,0.000434,,-0.000013,0,0,2431,139,163,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,666,382,,trabalho-deep-learning-mestrado
gen-1765905957-xqvLwoqBo9WDdSWxDhw3,2025-12-16 17:25:57.963,0.000475,,-0.000012,0,0,2465,196,205,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,556,371,,trabalho-deep-learning-mestrado
gen-1765905956-vpHfliEztDAsBF8EH3cY,2025-12-16 17:25:56.187,0.000103,,,0,0,1908,134,121,openai/gpt-oss-120b,Novita,standard,false,true,,stop,stop,645,936,,trabalho-deep-learning-mestrado
gen-1765905955-1iHyMa2HxB6vqrnReRw0,2025-12-16 17:25:55.151,0.000924,,-0.000011,0,0,5746,123,129,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,491,462,,trabalho-deep-learning-mestrado
gen-1765905953-PUKYULw9wHeaWAzXXGIG,2025-12-16 17:25:53.948,0.000477,,-0.000011,0,0,2675,145,162,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,681,442,,trabalho-deep-learning-mestrado
gen-1765905952-ZvYANdPp1YRjYyOefctu,2025-12-16 17:25:52.814,0.00051,,-0.000003,0,0,2859,141,157,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,618,451,,trabalho-deep-learning-mestrado
gen-1765905951-GkNnbB6I4eiCTYP3JxBd,2025-12-16 17:25:51.086,0.000505,,-0.000003,0,0,2400,248,272,openai/gpt-oss-120b,Crusoe,standard,false,true,,stop,stop,1236,412,,trabalho-deep-learning-mestrado
gen-1765905948-UFzCGXeNj54RfZXKX3je,2025-12-16 17:25:48.603,0.000352,,-0.000171,0,0,2466,256,305,openai/gpt-oss-120b,Crusoe,standard,false,true,,length,length,1143,266,,trabalho-deep-learning-mestrado
gen-1765905946-mITcbmceXt51y71776lp,2025-12-16 17:25:46.029,0.00052,,-0.000003,0,0,2466,256,304,openai/gpt-oss-120b,Crusoe,standard,false,true,,length,length,1111,382,,trabalho-deep-learning-mestrado
gen-1765905943-KV7bwGeAUkxVf3TqlZG7,2025-12-16 17:25:43.660,0.00052,,-0.000003,0,0,2466,256,300,openai/gpt-oss-120b,Crusoe,standard,false,true,,length,length,901,386,,trabalho-deep-learning-mestrado
gen-1765905940-WH0Ya2thEUfpsj61JDm7,2025-12-16 17:25:40.923,0.000168,,,0,0,2375,178,181,openai/gpt-oss-120b,NCompass,standard,false,true,,stop,stop,1407,1197,,trabalho-deep-learning-mestrado
gen-1765905921-T07Nz1j3hLQlKUq9W1hl,2025-12-16 17:25:20.994,0.00012,,,0,0,2373,126,113,openai/gpt-oss-120b,Novita,standard,false,true,,stop,stop,792,1113,,trabalho-deep-learning-mestrado
gen-1765896124-qKdOUHw4YgdSfcAMxzzg,2025-12-16 14:42:04.703,0.004177,,,0,0,6956,6,0,mistralai/mixtral-8x7b-instruct,Together,standard,false,true,,stop,stop,17,394,,trabalho-deep-learning-mestrado
gen-1765896124-SgBrhQQGFZu1y2pD9LdB,2025-12-16 14:42:04.360,0.002152,,,0,0,3582,6,0,mistralai/mixtral-8x7b-instruct,Together,standard,false,true,,stop,stop,16,281,,trabalho-deep-learning-mestrado
gen-1765896123-N49zNkKFdWVv9LuDGsY5,2025-12-16 14:42:03.924,0.003089,,,0,0,5143,6,0,mistralai/mixtral-8x7b-instruct,Together,standard,false,true,,stop,stop,42,348,,trabalho-deep-learning-mestrado
gen-1765896123-6fVWyfF1ClHwQUf0Vk8P,2025-12-16 14:42:03.412,0.005166,,,0,0,8604,6,0,mistralai/mixtral-8x7b-instruct,Together,standard,false,true,,stop,stop,28,437,,trabalho-deep-learning-mestrado
gen-1765896122-pZueJ98wUSvazfPYwsvX,2025-12-16 14:42:02.678,0.00481,,,0,0,8903,5,0,mistralai/mixtral-8x7b-instruct,DeepInfra,standard,false,true,,stop,stop,63,606,,trabalho-deep-learning-mestrado
gen-1765896122-sKEKAjVbDITWgo1XE63a,2025-12-16 14:42:02.068,0.003224,,,0,0,5967,5,0,mistralai/mixtral-8x7b-instruct,DeepInfra,standard,false,true,,stop,stop,75,466,,trabalho-deep-learning-mestrado
gen-1765896121-BVeBiE1C1Rp8QhfCyx5k,2025-12-16 14:42:01.674,0.002147,,,0,0,3573,6,0,mistralai/mixtral-8x7b-instruct,Together,standard,false,true,,stop,stop,51,293,,trabalho-deep-learning-mestrado
gen-1765896121-6jOr69eDPQTiGNyYhwko,2025-12-16 14:42:01.160,0.004716,,,0,0,7854,6,0,mistralai/mixtral-8x7b-instruct,Together,standard,false,true,,stop,stop,32,433,,trabalho-deep-learning-mestrado
gen-1765896120-FrUuXGoibaGIq2gsiSUS,2025-12-16 14:42:00.856,0.000844,,,0,0,1402,6,0,mistralai/mixtral-8x7b-instruct,Together,standard,false,true,,stop,stop,28,228,,trabalho-deep-learning-mestrado
gen-1765896120-Zi2j4VXsEjFNGwJQZwqd,2025-12-16 14:42:00.317,0.004202,,,0,0,6998,6,0,mistralai/mixtral-8x7b-instruct,Together,standard,false,true,,stop,stop,54,430,,trabalho-deep-learning-mestrado
gen-1765896119-TTgoIn3aB1SDMoeiIAZ5,2025-12-16 14:41:59.832,0.003037,,,0,0,5057,6,0,mistralai/mixtral-8x7b-instruct,Together,standard,false,true,,stop,stop,74,353,,trabalho-deep-learning-mestrado
gen-1765896119-pJtE1B6G1myRYSN1gBzz,2025-12-16 14:41:59.167,0.003996,,,0,0,7396,5,0,mistralai/mixtral-8x7b-instruct,DeepInfra,standard,false,true,,stop,stop,69,529,,trabalho-deep-learning-mestrado
gen-1765896112-mq8k4J31Hlf2C5mbY8Is,2025-12-16 14:41:52.397,0.005381,,,0,0,8963,6,0,mistralai/mixtral-8x7b-instruct,Together,standard,false,true,,stop,stop,67,6655,,trabalho-deep-learning-mestrado
gen-1765896111-RAutNPJOTbE8JleuNDxt,2025-12-16 14:41:51.807,0.002361,,,0,0,3929,6,0,mistralai/mixtral-8x7b-instruct,Together,standard,false,true,,stop,stop,28,502,,trabalho-deep-learning-mestrado
gen-1765896110-PiJ9UEKRisW2U8lwUsV1,2025-12-16 14:41:50.169,0.007847,,,0,0,14527,5,0,mistralai/mixtral-8x7b-instruct,DeepInfra,standard,false,true,,stop,stop,69,1504,,trabalho-deep-learning-mestrado
gen-1765896109-NS4gmmf5l9CfJGDh6KXE,2025-12-16 14:41:49.644,0.004592,,,0,0,7648,6,0,mistralai/mixtral-8x7b-instruct,Together,standard,false,true,,stop,stop,10,441,,trabalho-deep-learning-mestrado
gen-1765896108-JLez44E1EgNUTjSXfNiY,2025-12-16 14:41:48.830,0.005728,,,0,0,10603,5,0,mistralai/mixtral-8x7b-instruct,DeepInfra,standard,false,true,,stop,stop,72,653,,trabalho-deep-learning-mestrado
